https://surfdrive-acc.surf.nl/,Data-opslag,nl,Type of Service,nl
https://beheer.surfdrive.nl/simplesaml/module.php/saml/sp/metadata.php/SURFconext,Data-opslag,nl,Type of Service,nl
https://surfdrive-acc.surf.nl/simplesaml/module.php/saml/sp/metadata.php/SURFconext,Data-opslag,nl,Type of Service,nl
https://uba-primo.hosted.exlibrisgroup.com/shib,Digital Content,en,Type of Service,en
https://fsso.springer.com,Digital Content,en,Type of Service,en
https://www.filosofiebank.nl,Digital Content,en,Type of Service,en
https://www.surfspace.nl/auth/simplesaml/module.php/saml/sp/metadata.php/default-sp,Digital Content,en,Type of Service,en
https://sp.lux17.mpi.nl,Digital Content,en,Type of Service,en
https://muse.jhu.edu/shibboleth,Digital Content,en,Type of Service,en
https://www.bioone.org/shibboleth,Digital Content,en,Type of Service,en
https://sp.eblib.com/shibboleth,Digital Content,en,Type of Service,en
https://login.rechtsorde.nl/,Digital Content,en,Type of Service,en
http://shibboleth.ebscohost.com,Digital Content,en,Type of Service,en
https://atlases.muni.cz/shibboleth,Digital Content,en,Type of Service,en
https://sdauth.sciencedirect.com/,Digital Content,en,Type of Service,en
https://pf.legalintelligence.com,Digital Content,en,Type of Service,en
https://sp.corpus1.mpi.nl,Digital Content,en,Type of Service,en
https://portal.clarin.inl.nl/,Digital Content,en,Type of Service,en
https://ufal-point.mff.cuni.cz/shibboleth/eduid/sp,Digital Content,en,Type of Service,en
https://emea-auth1.oclcpica.org/shib/secure,Digital Content,en,Type of Service,en
https://www.meertens.knaw.nl/Shibboleth.sso/Metadata,Digital Content,en,Type of Service,en
https://primo.library.wur.nl/shib,Digital Content,en,Type of Service,en
https://www.karger.com/shibboleth,Digital Content,en,Type of Service,en
https://test-etalage.rug.nl/admin,Digital Content,en,Type of Service,en
https://pure.rug.nl/admin,Digital Content,en,Type of Service,en
https://surfdrive.surf.nl/,Digital Content,en,Type of Service,en
https://dataverse.nl/shibboleth,Digital Content,en,Type of Service,en
https://pad-shib.hosted.exlibrisgroup.com/shib,Digital Content,en,Type of Service,en
https://www.coachlinkhogeronderwijs.nl,Digital Content,en,Type of Service,en
https://pureacc.knaw.nl/admin,Digital Content,en,Type of Service,en
https://pure.knaw.nl/admin,Digital Content,en,Type of Service,en
urn:nl:eherkenning:HM:00000003380132260000:entities:0006,Digital Content,en,Type of Service,en
https://www.nederlab.nl/shibboleth,Digital Content,en,Type of Service,en
urn:nl:eherkenning:HM:00000003380132260000:entities:7006,Digital Content,en,Type of Service,en
urn:dummy:kb.nl,Digital Content,en,Type of Service,en
https://ukb-shib.hosted.exlibrisgroup.com/shib,Digital Content,en,Type of Service,en
https://wagn-shib.hosted.exlibrisgroup.com/shib,Digital Content,en,Type of Service,en
https://act.dataverse.nl/shibboleth,Digital Content,en,Type of Service,en
https://www.edudocs.eu/simplesaml/module.php/saml/sp/metadata.php/default-sp,Digital Content,en,Type of Service,en
https://uba-primo.hosted.exlibrisgroup.com/shib,Content,nl,Type of Service,nl
https://fsso.springer.com,Content,nl,Type of Service,nl
https://www.filosofiebank.nl,Content,nl,Type of Service,nl
https://www.surfspace.nl/auth/simplesaml/module.php/saml/sp/metadata.php/default-sp,Content,nl,Type of Service,nl
https://sp.lux17.mpi.nl,Content,nl,Type of Service,nl
https://muse.jhu.edu/shibboleth,Content,nl,Type of Service,nl
https://www.bioone.org/shibboleth,Content,nl,Type of Service,nl
https://sp.eblib.com/shibboleth,Content,nl,Type of Service,nl
https://login.rechtsorde.nl/,Content,nl,Type of Service,nl
http://shibboleth.ebscohost.com,Content,nl,Type of Service,nl
https://atlases.muni.cz/shibboleth,Content,nl,Type of Service,nl
https://sdauth.sciencedirect.com/,Content,nl,Type of Service,nl
https://pf.legalintelligence.com,Content,nl,Type of Service,nl
https://sp.corpus1.mpi.nl,Content,nl,Type of Service,nl
https://portal.clarin.inl.nl/,Content,nl,Type of Service,nl
https://ufal-point.mff.cuni.cz/shibboleth/eduid/sp,Content,nl,Type of Service,nl
https://emea-auth1.oclcpica.org/shib/secure,Content,nl,Type of Service,nl
https://www.meertens.knaw.nl/Shibboleth.sso/Metadata,Content,nl,Type of Service,nl
https://primo.library.wur.nl/shib,Content,nl,Type of Service,nl
https://www.karger.com/shibboleth,Content,nl,Type of Service,nl
https://test-etalage.rug.nl/admin,Content,nl,Type of Service,nl
https://pure.rug.nl/admin,Content,nl,Type of Service,nl
https://surfdrive.surf.nl/,Content,nl,Type of Service,nl
https://dataverse.nl/shibboleth,Content,nl,Type of Service,nl
https://pad-shib.hosted.exlibrisgroup.com/shib,Content,nl,Type of Service,nl
https://www.coachlinkhogeronderwijs.nl,Content,nl,Type of Service,nl
https://pureacc.knaw.nl/admin,Content,nl,Type of Service,nl
https://pure.knaw.nl/admin,Content,nl,Type of Service,nl
urn:nl:eherkenning:HM:00000003380132260000:entities:0006,Content,nl,Type of Service,nl
https://www.nederlab.nl/shibboleth,Content,nl,Type of Service,nl
urn:nl:eherkenning:HM:00000003380132260000:entities:7006,Content,nl,Type of Service,nl
urn:dummy:kb.nl,Content,nl,Type of Service,nl
https://ukb-shib.hosted.exlibrisgroup.com/shib,Content,nl,Type of Service,nl
https://wagn-shib.hosted.exlibrisgroup.com/shib,Content,nl,Type of Service,nl
https://act.dataverse.nl/shibboleth,Content,nl,Type of Service,nl
https://www.edudocs.eu/simplesaml/module.php/saml/sp/metadata.php/default-sp,Content,nl,Type of Service,nl
urn:mace:pedit.no:services:no.pedit,Education Services,en,Type of Service,en
https://stagedbsv.hva.nl/,Education Services,en,Type of Service,en
https://bb01t.windesheim.nl/shibboleth,Education Services,en,Type of Service,en
https://pabo.teacherschannel.nl,Education Services,en,Type of Service,en
http://sp.ontrac.xebic.com,Education Services,en,Type of Service,en
http://sp.tst-ontrac.xebic.com,Education Services,en,Type of Service,en
https://sts.hva.nl/adfs/services/trust,Education Services,en,Type of Service,en
https://www.qdnatool.org/simplesamlphp/module.php/saml/sp/metadata.php/SURFconext,Education Services,en,Type of Service,en
https://pabo-avans.parsys.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
